client_id,residence_country 1,residence_country 2,residence_country 3,residence_country 4,residence_country 5,residence_country 6,residence_country 7,residence_other region 1,residence_other region 2,residence_other region 3,residence_other region 4,residence_other region 5,residence_other region 6,residence_other region 7,residence_other region 8,gender_female,gender_male,generation_gen silent/boomers,generation_gen x,generation_gen z/alpha,generation_millennials,category_children clothes,category_handbags,category_men clothes,category_men shoes,category_other,category_soft,category_women clothes,category_women shoes,color_cool_jewel,color_neutral_pastel,color_other,color_vivid_metallic,color_warm_earth,season_autumn,season_spring,season_summer,season_winter,total_sum
796656282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,1,1,0,2,1,0,1,2,4
796664328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,1,3,0,0,2,1,3,4,0,4,2,3,2,5,12
796698519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,5,2,1,4,0,0,7,2,0,6,1,6,2,6,15
796949409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,2
796969763,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,5,1,2,0,8,3,7,7,3,1,9,5,0,12,10,27
797089660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,0,0,0,2,0,0,2,3,0,1,0,4
797127912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,18,2,2,7,2,2,10,4,6,1,12,23
797194534,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,2,15,1,3,6,2,11,4,1,13,4,13,5,9,31
797315043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,1,2,1,0,0,3,0,0,1,4
797362668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,4,2,13,1,2,8,3,2,7,5,9,0,8,22
797530429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,7,6,0,9,4,0,3,4,3,6,3,16
797556838,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,2,2,2,1,4,2,1,3,6,5,0,0,11
797561333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,1,14,1,5,6,0,16,12,3,4,4,13,3,15,35
797573364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,5,0,0,0,0,3,5,1,0,0,3,6,0,9
797610534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,2,0,1,4,0,0,3,0,1,1,5
797670754,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,0,9,14,4,0,0,2,15,15,1,6,16,10,7,6,39
797676072,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,8,3,0,0,1,0,3,4,4,1,0,3,6,2,1,12
798027976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,1,0,2,1,3,1,0,2,7,0,0,0,7
798029706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,0,9,4,30,10,1,22,11,5,21,24,16,13,7,60
798087239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,7,1,0,0,0,0,8,1,0,0,0,6,3,0,9
798158413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,7,0,7,6,3,4,4,1,9,4,0,11,6,21
798176592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,1,0,3,1,0,2,0,3,3,0,6
798649781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,5,0,0,0,1,3,2,0,1,4,1,1,1,7
798652554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2
798709576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,6,1,2,5,1,0,1,3,0,0,6,9
798868985,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,2,0,15,0,0,2,4,5,9,1,6,10,4,7,4,25
799048685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,6,0,8,0,3,1,2,4,5,2,6,4,6,3,6,19
799082241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,3,1,2,3,1,1,1,8,0,0,0,8
799103038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,3,0,4,4,1,4,5,1,4,0,4,8,3,15
799141870,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,4,2,27,2,6,3,10,21,10,1,13,15,17,16,7,55
799170468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,2,2,3,2,1,0,1,4,1,0,2,7
799171474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,42,6,10,0,3,0,6,12,11,5,27,3,0,38,20,61
799418050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,8,3,1,3,3,1,6,0,4,10,0,14
799508537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,9,2,1,5,1,1,7,5,0,1,9,15
799561080,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,2,1,8,0,0,0,2,5,5,1,3,10,3,0,3,16
799565065,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,3,3,13,1,8,3,1,9,10,11,3,8,14,1,11,34
799613259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,1,2,0,0,1,3,2,2,0,1,1,5,0,2,8
799657089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,1,5,1,7,3,3,8,3,1,11,3,4,15,4,26
799669964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8,1,0,0,1,0,1,5,0,0,4,0,0,9,1,10
799670205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,12,1,3,2,7,4,5,1,3,6,4,3,7,20
799670383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,5,1,1,0,7,0,0,0,7
799711622,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,5,0,30,11,14,10,2,21,28,5,17,5,17,18,33,73
799851798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,5,2,0,6,2,1,1,2,0,7,1,10
799873655,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20,2,3,0,1,1,6,8,6,2,5,0,16,6,5,27
799945178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,3,1,0,0,0,0,1,3,4
800062179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,23,1,0,2,0,0,7,2,1,2,14,0,0,26,0,26
800287786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,6,2,5,2,1,9,1,1,8,11,1,0,8,20
800487991,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,0,0,3,0,12,4,4,5,9,0,4,5,14,0,3,22
800542127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,4,0,4
800653348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,6,0,0,1,1,4,2,0,2,1,5,0,3,9
800669285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,13,6,10,1,2,2,2,14,12,2,9,8,8,15,8,39
800721226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,3,3
800862199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,1,0,0,4,0,7,2,0,0,0,3,1,5,9
801158150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,1,3,2,3,1,1,1,3,2,1,4,2,9
801235203,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,7,4,10,3,2,15,2,0,8,13,8,5,1,27
801519035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,3,0,0,3,0,5,2,0,1,0,4,1,3,8
801527164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,2,0,2,2,2,0,0,1,0,0,5,6
801529027,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,18,0,7,11,3,11,13,2,12,12,11,18,0,41
801562338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,1,7,0,0,0,0,7,5,0,1,4,3,0,6,13
801567801,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,1,1,0,0,3,3,1,3,2,1,1,6,10
801699705,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,11,0,19,7,12,5,10,19,8,2,16,15,2,14,24,55
801716387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,20,5,5,0,0,1,2,5,6,1,18,5,6,11,10,32
801833483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,8,0,0,2,3,3,4,0,2,2,1,6,3,12
801871632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,31,7,4,0,7,8,10,21,13,0,20,24,12,18,10,64
801976749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,21,14,5,7,5,10,15,2,18,5,16,6,23,50
802074327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,6,2,0,8,0,7,11,0,3,6,9,4,2,21
802137590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,16,4,5,4,21,10,12,28,6,0,16,5,15,15,27,62
802207203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,3,1,0,0,0,3,0,1,4
802243038,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,7,0,0,8,1,8,2,3,3,0,0,11,6,17
802289040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,10,0,0,0,1,4,5,0,4,9,1,3,1,14
802303766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,2,0,4,2,0,1,1,0,2,4,7
802408484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,8,18,0,0,7,1,21,3,7,6,11,19,2,6,38
802482442,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,3,2,2,25,0,9,16,5,21,15,7,9,13,16,10,18,57
802714871,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,4,0,1,4,0,5
802718230,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,2,0,0,1,3
802845351,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,9,0,6,0,0,0,7,2,4,0,5,13,0,5,0,18
802922187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,7,7,8,0,11,4,3,18,8,2,8,5,13,12,9,39
802943822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,0,0,1,0,2,0,0,3,3,0,0,2,5
803052229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,5,1,6,1,0,0,0,4,0,4,8
803118831,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,7,1,1,3,3,10,0,0,3,1,3,1,11,16
803225464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5,0,0,0,0,2,1,2,1,4,0,0,2,6
803305025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,11,3,4,8,1,0,6,4,8,4,3,19
803324814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,2,26,8,8,9,4,6,12,9,8,13,9,39
803341813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,0,11,5,0,9,1,0,9,5,6,2,6,19
803505795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,0,1,4,1,0,3,0,0,9,0,9
803509182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,7,0,18,2,36,7,8,27,14,6,18,15,13,24,21,73
803623272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,5,0,1,6,0,0,0,7,0,0,0,7
803660052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3,1,1,2,2,0,0,0,1,4,0,5
803686734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,21,0,0,17,2,19,18,2,0,10,15,12,4,41
803700574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,1,0,2,0,3
803727148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,1,0,0,2,0,2,3,0,1,4,3,2,1,4,10
803850102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,0,6,0,1,6,3,0,0,1,0,5,4,10
803888894,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,3,0,8,5,5,4,3,1,5,0,7,5,6,18
803889926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,23,5,10,0,0,0,9,9,5,4,11,7,15,3,13,38
804090881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,1,32,4,7,8,5,4,16,14,14,9,3,40
804306627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
804310277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,7,0,6,0,16,0,4,10,1,3,12,6,0,7,17,30
804330610,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2,2,1,0,2,2,0,3,3,2,2,0,7
804390742,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,3,0,12,4,3,7,4,0,7,4,4,8,5,21
804448967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,0,0,7,0,36,7,10,21,4,1,17,11,7,12,23,53
804508555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2,0,0,0,1,3,0,0,0,0,4,0,0,4
804679408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5,0,1,10,0,3,9,4,12,11,0,1,1,5,15,7,28
804731287,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2,1,16,2,25,5,6,20,8,8,12,9,18,19,8,54
804811678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,18,2,6,3,5,13,9,1,4,14,7,3,8,32
804814810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,4,1,37,6,8,15,10,4,12,16,13,6,14,49
804895773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,2,0,28,5,11,5,5,21,8,10,11,8,9,9,29,55
804938647,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,5,4,13,1,0,4,3,7,7,3,8,8,6,7,7,28
805180182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,1,0,0,2,2,3,1,0,1,0,1,4,2,7
805247727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,3,7,2,1,5,1,13,2,0,5,10,5,1,5,21
805250218,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,26,2,0,0,3,7,13,2,4,4,8,7,10,29
805260707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,2,1,3,20,6,8,11,12,1,5,15,6,4,12,37
805402992,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,4,0,0,2,0,0,1,0,1,4,0,2,0,4,0,3,7
805424934,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,10,0,5,0,17,4,7,12,3,4,11,4,9,6,18,37
805504274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,3,0,0,1,0,3,4,0,1,1,4,3,0,8
805704474,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,17,0,0,0,5,0,0,0,8,4,2,3,5,16,6,0,0,22
805990162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,6,1,1,7,2,1,2,8,3,1,1,13
805994819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,2
806091602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,11,2,1,1,1,5,6,1,5,0,9,9,0,18
806107903,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5,3,34,8,6,13,11,2,19,13,7,5,26,51
806128893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,10,1,1,5,14,7,4,6,10,3,16,0,29,10,0,39
806129393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,15,6,3,5,3,6,6,2,13,4,9,7,10,30
806201835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,2,2,7,0,9,2,6,6,4,2,8,10,5,7,4,26
806232319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,4,5,8,2,0,3,3,14,6,0,3,14,1,4,7,26
806416324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,3,0,2,2,0,2,3,2,1,0,6
806474760,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
806626726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,7,1,12,1,3,10,6,9,8,2,15,6,7,17,10,40
806648297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,14,3,4,2,7,12,3,18,12,5,6,13,18,9,4,44
806722718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,12,5,3,9,4,1,3,6,9,0,5,20
806752202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,2,0,1,0,3,1,0,4
806771239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,2,1,4,0,0,1,0,0,6,0,6
806800501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,1,17,1,14,8,11,3,10,23,12,4,20,36,12,12,9,69
806859226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,19,0,0,7,2,26,3,1,8,13,16,6,5,40
806889370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,1,0,4,2,1,8,2,1,1,4,1,1,7,13
807110207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,3,1,0,10,3,2,7,3,0,11,0,16,0,7,23
807144470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
807260652,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,4,2,5,2,1,4,2,4,7,2,5,0,13,3,4,20
807318098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,1,0,2
807389116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,3,1,1,1,2,3,3,2,0,3,1,0,6,4,11
807608154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,1,0,2,0,1,0,4,0,0,4
807613727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,6,1,0,2,1,6,3,0,3,1,4,2,6,13
807630797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,1,4,11,2,3,6,1,1,12,3,10,0,10,23
807653814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,3,0,2,3,0,5,2,3,0,0,7,1,2,10
807774290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,4,0,1,2,1,6,2,0,0,4,4,1,0,9
807861728,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,1,0,0,4,2,1,4,0,2,2,6,1,0,9
807875950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,2,0,0,3,3,2,0,0,5
807936573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,3
808155155,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6,2,2,5,6,7,0,10,8,2,8,2,6,0,20,28
808204337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,4,3,1,1,1,2,0,6,4,3,0,3,10
808206329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,5,1,0,6,0,1,3,0,6,0,4,10
808289048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,2,0,0,4,0,5,3,2,1,0,1,3,7,11
808461910,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,1,0,20,2,2,8,2,1,14,13,3,8,3,27
808468509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,2,0,1,0,2,2,6,1,1,0,0,2,7,1,10
808722424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,7,6,11,0,2,1,4,14,5,1,7,0,0,12,19,31
808731351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,2,0,1,0,3,1,0,2,0,3,3,0,6
808807468,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,0,10,13,27,7,9,23,12,1,17,22,20,5,15,62
808814395,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8,0,46,4,9,0,2,3,20,21,16,0,15,13,24,15,20,72
808828993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,3,1,0,0,0,1,7,2,1,2,5,2,6,0,13
808830940,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23,5,11,5,3,0,6,13,10,3,15,16,6,11,14,47
808905746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,0,3,1,4,2,1,6,1,1,7,2,2,5,7,16
808962212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,9,0,7,5,3,11,1,2,6,6,4,1,12,23
809014614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,1,0,3,3,3,3,4,0,2,4,4,3,1,12
809095269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,15,3,6,8,4,1,0,0,10,9,0,19
809182443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,4,1,1,1,1,0,4,0,3,4,0,7
809237586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,3,0,4,1,0,3,0,7,1,0,8
809591262,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,4,0,3,5,6,2,12,6,1,6,10,10,0,7,27
809600847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,3,5,4,0,36,2,9,26,3,5,12,9,23,20,3,55
809690410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,14,0,0,0,2,5,5,1,4,0,0,0,17,17
